Time [s],Packet ID,MOSI,MISO
12.891942960000000,29857,0x1B,
12.891982160000000,29858,0x40,
12.892016880000000,29858,0x1B,
12.892056080000000,29859,0x40,
12.892090800000000,29859,0x1B,
12.892130000000000,29860,0x40,
12.892164720000000,29860,0x1B,
12.892203920000000,29861,0x40,
12.892238640000000,29861,0x1B,
12.892277840000000,29862,0x40,
12.892312479999999,29862,0x1B,
12.892351760000000,29863,0x40,
12.892386399999999,29863,0x1B,
12.892425680000001,29864,0x40,
12.892460320000000,29864,0x1B,
12.892499600000001,29865,0x40,
12.892534240000000,29865,0x1B,
12.892573519999999,29866,0x40,
12.892608239999999,29866,0x1B,
12.892647439999999,29867,0x40,
12.892682160000000,29867,0x1B,
12.892721359999999,29868,0x40,
12.892756080000000,29868,0x1B,
12.892795280000000,29869,0x40,
12.892832640000000,29869,0x1B,
12.892871840000000,29870,0x40,
12.892906560000000,29870,0x1A,
12.892945279999999,29871,0xC0,
12.900105040000000,29872,0xA0,
12.900143040000000,29873,0xE0,
12.900180000000001,29874,0x05,
12.900216800000001,29874,0x20,
12.900253920000001,29874,0x00,
12.900290960000000,29874,0x00,
12.900328080000000,29874,0x00,
12.900365120000000,29874,0x80,
12.900402240000000,29874,0x00,
12.900439280000001,29874,0x76,
12.900476400000001,29874,0x00,
12.900513439999999,29874,0x80,
12.900550559999999,29874,0x06,
12.900587600000000,29874,0x19,
12.900624720000000,29874,0x00,
12.900661760000000,29874,0x00,
12.900698880000000,29874,0x00,
12.900735920000001,29874,0x00,
12.900773120000000,29874,0x4B,
12.900810399999999,29875,0xD0,
12.900847840000001,29876,0x40,
12.900882480000000,29876,0x1B,
12.900921680000000,29877,0x40,
12.900956400000000,29877,0x1B,
12.900998160000000,29878,0x40,
12.901032880000001,29878,0x1B,
12.901072080000000,29879,0x40,
12.901106800000001,29879,0x1B,
12.901146000000001,29880,0x40,
12.901180719999999,29880,0x1B,
12.901219920000001,29881,0x40,
12.901254639999999,29881,0x1B,
12.901293839999999,29882,0x40,
12.901328480000000,29882,0x1B,
12.901367759999999,29883,0x40,
12.901402400000000,29883,0x1B,
12.901441600000000,29884,0x40,
12.901476320000000,29884,0x1B,
12.901515520000000,29885,0x40,
